44477.77371,29507.86484,49316.22329,31824.93621,45977.52039,22214.03085,41253.91989,15406.90977,36566.32422,9242.436046,33932.33626,6156.557255,34458.01111,4549.619053,32856.76369,3514.782408,29135.44323,2372.231608,24268.56616,2134.39509,18841.35783,1330.262096,13998.1521,718.9239488
52278.87263,25973.08733,57470.78448,27813.72821,50960.28963,18658.64697,44309.55226,12746.36924,38020.28471,7758.357321,34562.11219,4996.184649,34765.36101,3217.958899,32663.35487,2328.224692,29078.09274,1818.455304,24231.79125,1459.293841,18868.71811,1062.260545,14020.48735,490.9131953
57997.61946,21641.68554,63788.74269,23122.58532,54249.49715,15082.54962,46399.82676,10423.34518,39185.45225,6517.099002,35323.04713,3918.044862,34985.70803,2576.743335,32988.66784,1533.173093,29046.45128,1119.041952,24118.35593,1134.566297,18832.27469,876.1196231,14047.81543,488.7387138
62029.614,17343.44719,67573.52651,18574.40173,56854.59277,11806.34142,48002.31322,8374.456778,40422.3129,5089.678469,35695.75387,3216.99047,34980.35716,1847.741271,32793.31561,1438.096133,28603.34704,716.1930548,23982.29735,1143.327117,18929.3946,800.8547793,14039.87222,419.9175324
64665.64269,13453.88295,70708.05677,14288.66931,58389.98601,9240.146083,49026.99105,6861.104806,40733.86633,4393.582083,36161.17971,2770.525648,35012.43078,1558.130615,32565.86116,822.6591926,28526.36406,852.3362246,24018.3713,1044.038267,19016.48001,794.7921651,13958.17223,496.4888231
66260.69006,10341.0325,72503.77961,10940.23703,59334.37985,7192.862381,49642.5086,5041.445037,41634.03017,3371.772641,36771.06377,1901.534885,35160.53361,1269.368044,32627.63754,584.3348647,28569.93995,490.0385612,24207.20063,918.2074355,18901.08708,696.9957102,13735.73743,207.6794415
67255.16594,7968.192194,73728.79969,8505.20939,60154.28295,5747.519014,50463.28062,4208.261413,42018.0781,2406.049436,37212.16316,1676.345789,35473.52875,883.7257165,33160.00683,383.8476956,28856.73993,507.9815744,24319.85559,819.3070553,19225.65627,435.7378323,14099.54553,417.7100036
67925.2278,5876.617818,74433.67715,6044.760387,60743.82857,4341.646765,50873.5901,2984.130893,42276.13164,1901.340638,37275.8335,1421.246892,35070.26092,289.4176519,32714.09856,655.8730628,28235.34639,93.27701665,24371.52955,-30.73131021,18874.90767,71.97186699,13881.66699,51.5607963
68813.70526,4529.065014,75389.29175,4962.61961,61670.38378,3359.640388,51188.71586,2536.67241,42572.12642,1655.276922,37663.38154,1159.870066,35305.35507,530.0959519,32289.89729,410.7946819,28311.76327,154.4607323,24076.51682,148.1928446,18929.87909,345.7397582,13916.47535,285.6826666
68916.98087,3669.075542,75334.5903,3802.014187,61649.75443,2741.931752,51747.66189,1903.962012,42835.98814,1238.130197,37921.35149,494.6809311,35018.97231,553.6366258,32708.70874,277.4351808,28168.98883,863.002434,,,19475.36065,541.8530157,14037.28864,143.5958862
68762.11413,2536.106779,75343.30912,2253.098803,61824.3653,1654.32863,51507.15213,1375.922085,42887.1899,1024.364019,37700.45191,732.3549367,35658.78395,-228.9188089,32362.28014,17.07197562,28242.12871,-74.0011271,,,18781.84226,743.7057196,13751.57158,475.5957404
69517.31445,2451.098337,75450.6513,2448.013606,62061.42318,1765.105262,52077.20582,1199.608973,42845.73782,537.2249577,37969.08123,-36.84124582,35587.1605,-227.6503231,32406.40498,-218.879409,28582.45015,22.11342014,,,,,14342.71193,387.9057475
69582.47257,1585.109545,76200.39611,1599.487146,62517.19268,1215.249704,52103.85571,590.1797448,43313.35263,41.87427932,37675.61836,-68.09445477,35173.61842,-476.2724782,32169.80746,-302.8598746,28196.33215,-73.57164143,,,,,14174.21127,786.2079523
69981.79257,1315.885443,76250.77501,1052.682515,62179.20394,1259.572975,51637.68831,600.4941981,42198.29071,-949.7005609,36272.22989,-683.0593759,35040.16376,-1071.901151,,,,,,,,,,
69694.35298,1011.301411,76547.77095,729.8056234,63280.24497,422.0274792,51051.38263,290.7471392,,,,,34807.51528,-1193.474557,,,,,,,,,,
69860.86047,544.8045351,76519.43426,721.3256142,63451.21971,319.9032142,51781.65326,-1061.156596,,,,,34538.80747,-600.1675021,,,,,,,,,,
69859.00517,622.2707056,76413.12385,211.367346,63199.06003,-408.7347132,,,,,,,,,,,,,,,,,,
69868.74562,487.9245331,76636.20058,-185.2044783,63440.03171,-234.8103406,,,,,,,,,,,,,,,,,,
69840.73623,406.7395873,76625.59255,64.68748219,,,,,,,,,,,,,,,,,,,,
69892.839,294.1310861,76676.33669,-297.2088012,,,,,,,,,,,,,,,,,,,,
69949.75686,281.721897,76601.66331,-231.6483137,,,,,,,,,,,,,,,,,,,,
70005.14414,197.652199,77116.36391,-530.4231755,,,,,,,,,,,,,,,,,,,,
69937.61452,139.0720951,77285.74057,170.8417554,,,,,,,,,,,,,,,,,,,,
69899.10487,109.1380722,77108.94656,64.55709274,,,,,,,,,,,,,,,,,,,,
