8305.753913,9935.848869,8381.98639,10119.28719,8309.274787,10156.11351,8321.100254,10252.21619,8262.841177,10281.35012,8276.793222,10337.28605,8240.213696,10345.15368,8217.078381,10423.68105,8273.657876,10499.06383,8331.319848,10615.04344,8320.796071,10709.24916,8282.488383,10783.69089
11239.02364,10679.35827,11388.9705,10883.41719,11309.02483,10940.81825,11352.25306,11087.61924,11279.61993,11150.26564,11312.15991,11254.76904,11282.61874,11336.9891,11258.81529,11395.71189,11288.65877,11495.74724,11396.06102,11637.99083,11404.97501,11779.50146,11373.78994,11891.02942
14379.52776,10767.34719,14570.32686,10974.70084,14514.30647,11094.87139,14604.42652,11268.29989,14549.1435,11394.33358,14612.19503,11496.46895,14573.83574,11643.41962,14610.58246,11757.28754,14682.38963,11854.19119,14805.03397,11988.50142,14890.68291,12189.02545,14874.72965,12372.00511
17420.51609,10124.46114,17671.05705,10351.06256,17637.19971,10524.75495,17773.48085,10698.35359,17789.83546,10879.11466,17859.80868,11003.19676,17895.36572,11174.29074,17984.33382,11316.44759,18092.81493,11417.61574,18242.72945,11551.36373,18378.97688,11780.72329,18440.99253,12029.59078
20020.08124,8954.188322,20293.30366,9159.287427,20349.42035,9366.006552,20521.91972,9555.703326,20633.1802,9766.75654,20760.22387,9880.784668,20841.46464,10053.22724,20984.21449,10199.46942,21119.38785,10307.88528,21305.59087,10454.14016,21516.69113,10653.70238,21668.37424,10965.51304
21998.24337,7505.876621,22335.87964,7703.600533,22454.26435,7924.866611,22670.96725,8101.079181,22872.64991,8295.598199,23024.57756,8392.861328,23178.21646,8563.758842,23350.10817,8694.316331,23500.04734,8793.366026,23740.2261,8917.513189,24016.05771,9121.932319,24276.3049,9417.98121
23374.26114,6092.333756,23765.38723,6235.876474,23968.72827,6457.173835,24239.6919,6587.90845,24460.85301,6765.561179,24663.29705,6852.84142,24857.85479,6990.976648,25057.60113,7134.093667,25257.16574,7238.480484,25501.80715,7299.767828,25833.37469,7481.137412,26181.12199,7726.00014
24324.49776,4794.372806,24751.17209,4928.757265,25006.47335,5114.889559,25296.02161,5232.942625,25560.69484,5366.957911,25771.73988,5446.415908,26002.86285,5549.195306,26248.40285,5658.043563,26431.26753,5716.342844,26727.16141,5801.25914,27092.09038,5945.844264,27498.65914,6166.883226
24957.00222,3710.21576,25393.16823,3833.244091,25659.38929,3971.240193,25982.83472,4046.524354,26282.39065,4195.642971,26516.34835,4252.622265,26741.96289,4309.080171,27016.55752,4413.279337,27232.82471,4449.22254,27488.56331,4528.243976,27899.57538,4639.474295,28359.70675,4799.594741
25379.6389,2856.318267,25844.12789,2944.107875,26163.45844,3062.07858,26471.80216,3127.280214,26807.6829,3225.07698,27009.69753,3240.23105,27264.75792,3308.460032,27527.59567,3382.045702,27760.76905,3446.150888,28060.56332,3469.732588,28476.96839,3560.792279,28928.4211,3691.058655
25609.356,2218.338337,26084.7983,2269.037625,26457.07622,2370.076722,26761.76018,2427.17011,27078.8096,2487.759889,27310.72287,2508.636329,27567.37735,2575.876552,27865.45399,2631.905174,28080.64087,2644.621647,28369.1496,2676.160499,28792.87765,2757.133697,29293.3461,2868.260108
25882.38943,1674.618631,26341.89709,1786.149074,26665.02572,1913.085463,26966.90905,1880.94964,27372.59727,1906.83785,27522.07552,1930.254121,27798.99469,2019.16824,28085.24203,2076.772333,28320.17614,2120.600395,28685.65676,2048.971939,29073.23247,2076.568281,29524.87197,2214.06165
25925.34868,1326.152644,26372.59859,1344.703362,26758.15389,1401.02496,27093.28551,1420.28146,27439.1844,1498.489863,27712.43002,1476.309575,27917.11473,1506.139703,28222.94575,1536.179544,28427.66506,1563.785198,28763.37735,1618.279629,29244.87027,1626.933841,29744.66707,1670.530222
26043.04555,951.7923422,26530.38238,979.8985394,26922.25423,1038.126011,27252.64398,1089.080174,27589.59797,1093.644488,27810.88573,1151.869069,28084.4327,1121.710522,28397.3115,1148.896888,28619.56007,1153.30207,28909.13473,1168.508351,29346.47663,1252.055288,29856.23818,1306.89096
26163.90779,728.4600699,26648.95463,807.5137511,27006.51554,890.934251,27294.42919,888.4374856,27757.2559,866.4589816,27857.29898,836.1958917,28180.13223,948.797597,28481.68592,978.435953,28729.23658,982.7365975,29086.17372,907.1186391,29396.69407,850.9352595,29900.67337,913.4763501
26197.06173,506.0964977,26749.71966,549.8883414,27146.69854,629.0652429,27453.69033,670.7873081,27777.32656,592.9292175,27946.34991,728.9732211,28326.60432,679.0984961,28649.28846,685.5862581,28838.88941,636.3800802,29123.47317,636.0640674,29466.31507,747.3394887,29994.54835,798.6243469
26254.00915,435.7289928,26769.10945,466.2629492,27142.65582,490.5518492,27446.44477,510.3542779,27835.11567,484.8259265,28048.61027,535.542287,28335.61625,547.099316,28642.40533,510.7783906,28863.03856,550.1074184,29193.8451,530.2050112,29602.25345,546.3036108,30117.20152,560.2390975
26284.28508,325.988178,26749.9413,404.4228912,27165.97922,469.4891366,27466.57242,470.6810069,27892.34507,400.5199324,28061.79627,416.6891529,28349.34348,494.0112585,28661.7417,511.7103564,28861.6637,485.0141174,29214.18198,414.2773096,29592.57108,410.8905782,30143.21912,424.107785
26331.0986,298.2819999,26764.16557,269.5743845,27214.73833,299.1807387,27515.12861,299.0633889,27912.46667,334.0890808,28138.32781,322.7277945,28390.75516,320.8413243,28694.27491,326.8620258,28908.74025,331.8216821,29232.46664,372.6004153,29682.11038,367.289591,30247.783,372.8342617
26363.92282,179.3244286,26817.85601,218.5587466,27280.63276,192.4982597,27595.47488,207.5523681,27943.36031,185.6948402,28188.58441,263.6897157,28480.49924,221.9803343,28756.29716,193.79969,28981.15144,186.9437286,29266.59683,189.8197744,29717.54427,275.4480923,30278.26745,280.7775709
26383.38761,175.7769762,26859.98849,183.0594246,27273.35555,191.7309465,27624.14459,195.6128973,27953.11526,197.9513223,28166.93364,204.8762286,28487.19728,204.3599266,28755.72035,211.5613028,28975.27359,197.405863,29309.98549,213.3461456,29716.58244,214.9253836,30292.78883,220.68959
26403.52702,157.0414656,26898.22497,159.3079917,27291.80254,157.7125019,27635.4173,149.7221552,28000.31251,180.2150303,28214.94321,169.2903585,28502.39147,175.3969543,28773.62121,175.9745659,28981.65994,185.2791038,29325.78145,195.6204084,29757.20168,191.756287,30332.62952,179.5036313
26412.66984,136.6727994,26927.98743,116.5805148,27292.48112,142.5903464,27644.29142,129.0530093,28042.48038,137.375408,28216.55259,150.5773753,28534.22557,132.1811926,28806.63137,147.6359042,29014.30872,135.5912354,29336.36063,160.6435922,29774.16488,143.6973114,30346.64631,147.3553409
26458.31189,97.52132508,26919.67083,87.11053345,27292.69675,91.76001756,27637.68719,97.06298922,28029.84447,99.92817861,28237.63397,99.84573709,28530.32862,110.1355333,28813.46732,97.46180226,29023.68789,105.864488,29332.03436,102.9396835,29804.36791,103.949264,30337.28463,116.0487428
26516.53877,74.2242058,26929.59929,66.21326938,27313.22747,86.48747988,27635.61048,83.07862284,28037.90427,81.6752638,28249.26787,83.50625396,28559.59075,81.20506608,28820.19083,104.2199827,29072.06046,99.34755406,29331.33128,83.40960489,29802.61534,91.54035662,30346.13355,84.78902059
26527.9731,62.60555489,26993.13272,71.57468961,27348.41243,60.75077244,27654.92272,71.04425856,28039.67827,67.98633288,28272.35268,63.85252743,28602.77526,67.86677597,28837.44868,74.24809179,29083.28546,75.31618968,29372.7368,68.33539218,29818.5156,74.42806397,30372.03284,77.90260102
26579.84369,52.21806826,27004.14865,59.22687495,27388.96077,50.87198093,27696.81694,59.79120684,28060.29946,62.09528648,28291.7454,52.95629745,28602.08606,60.00245559,28849.41611,54.15661808,29112.16912,62.64429636,29381.98319,49.04806114,29849.58705,62.40490621,30413.2831,60.6888121
26574.06793,44.44690302,27018.90909,35.68895093,27422.57564,47.81455047,27731.61328,44.21542797,28077.91881,42.26518987,28317.09857,51.73772029,28601.14194,53.99438342,28864.25852,42.25343215,29095.07739,49.40113387,29415.40037,46.48152892,29857.47332,52.93980636,30399.07071,52.79535551
