103066.331,34586.0511,115418.7144,20393.71485,110670.9154,22971.62374,115023.3065,17663.20106,115368.6224,16073.94815,115381.7962,14621.02717,113502.2093,19072.20913,112060.1868,13680.42378,110024.4727,11137.82477,108412.9022,11469.4667,106689.4863,11608.51084
111533.0935,28103.15895,116940.2357,14528.01307,113661.6655,17960.71808,115488.8612,11998.5552,117828.5889,11157.97355,117321.3599,10583.3239,115176.3557,14324.78636,113366.6582,9851.139605,111198.5567,8705.895521,107875.27,10171.1526,107908.4293,9988.990644
115032.218,22563.92707,119386.3429,10978.01161,115599.9706,13203.86108,116389.8665,9717.284126,118997.4848,9378.300272,118567.8971,8522.235088,115537.9731,10781.92344,114048.0589,6890.388658,112352.9586,7310.950206,109892.1453,8584.127507,110132.516,7271.144027
118483.5833,17287.31894,119918.991,8339.677458,116648.2844,9386.862464,117556.7361,5843.647335,118983.4421,5450.981555,118049.0038,5324.742564,115436.8125,7862.832748,115024.9757,4614.021623,111543.7391,3637.797888,109210.8768,5374.748262,109117.1085,3804.311449
120948.4958,13211.57644,120467.3928,4607.490069,117384.7375,7275.230826,118231.8369,5049.964207,119551.8095,4879.009801,117569.4684,3928.16512,116753.5279,5509.145694,113214.6036,2560.262114,113084.7068,3878.044691,110929.9462,4872.356982,109077.395,4669.069283
121826.2589,9613.180341,120497.9859,3548.621222,117295.8715,5325.472918,119100.429,3536.253539,117845.7874,2355.37508,117456.2359,3684.412905,116203.2678,4333.171918,113784.0004,2224.677338,113690.7629,3756.690835,107183.6041,3555.018059,110262.4702,2588.737442
123837.6766,6721.524893,120357.605,3262.764136,118088.2954,4638.341181,118028.2167,4378.745663,118136.0428,-221.5115112,117101.1793,801.5159048,116821.1597,1232.274522,115446.4282,2031.936732,109960.1491,3589.791629,111593.2658,1775.721013,111579.6799,2016.208726
122437.7005,5075.45974,122622.4603,854.3102547,118897.9616,3357.204361,116219.6993,-80.31641227,119606.0035,2451.648336,120113.2412,-1427.575565,117112.8576,-455.398795,112862.0044,-1430.23967,111993.1902,1108.631704,110621.5281,2022.543938,112356.3578,2911.074025
124070.8833,3339.029363,118877.0956,1546.910298,121020.7726,-345.991943,117445.2124,2458.566239,120677.9969,1019.164183,120923.7206,-2086.414329,117125.2343,1641.203778,114758.4899,-1007.816418,107384.4761,2517.801687,108229.6887,-1355.098502,105388.8198,-405.1109955
124099.6087,4831.037082,119565.4938,1140.013998,117843.452,1589.212356,118102.84,2637.130312,117794.071,2367.650873,118984.8896,-2144.904118,118331.6615,117.0815154,113932.8463,236.6067103,112449.7382,-1223.571262,108834.0422,4943.536369,111982.6487,2213.833818
123647.2124,4253.39332,120663.7598,416.5817405,119533.5723,808.9264884,117516.5923,1502.802615,118725.168,-1683.53595,116911.8777,-139.9873131,115562.2504,-1549.118917,112866.7536,-1759.980403,111826.049,-262.043116,105455.986,-630.1645015,108239.4765,-6022.100965
122735.1742,2255.352347,119204.8821,-2.110512876,117980.7355,223.9340892,115449.7053,-2175.42495,115223.6548,-1858.830511,118712.38,-2798.266267,116340.8198,-2443.965083,113640.9909,2633.648769,109639.6287,-1381.986362,104753.7154,1191.440205,108587.5583,-5080.340016
122609.8218,818.9534721,119881.0817,-738.7405514,118060.8197,2650.625886,119335.7128,-497.7524997,118176.065,-127.0075409,115096.7798,-153.2297684,117145.3858,1799.515822,114584.3742,-596.1962081,111907.4757,-1478.683984,,,,
121700.9908,-3082.533336,120524.3949,-463.909681,120122.101,-1421.773808,118757.3651,39.23777804,117730.9196,629.0072461,116326.9751,-2095.306078,114859.7127,-1489.711603,113373.3116,1018.805465,112231.657,-4639.396931,,,,
123065.4006,376.1773817,121732.4244,2761.933049,118477.3776,-615.0535729,115312.3947,-2376.13332,116392.9262,-3018.813197,118853.6321,-1871.649717,116089.3141,-865.6160785,111389.3505,-1869.287803,112665.4374,-4.925845119,,,,
121630.6898,370.9354781,121907.8036,-532.0080309,116568.0898,1624.922363,114961.3805,2955.50938,,,,,116293.8815,2250.683793,112892.5308,2518.731188,,,,,,
120803.2721,-2878.080345,120008.4961,-438.5372398,118153.3105,2226.038086,117679.5413,-1767.033704,,,,,117428.693,-3972.495932,114692.6712,186.2100054,,,,,,
119826.3529,-207.3831325,120892.2951,300.5854111,117484.4376,-185.5174012,118449.737,-1946.804453,,,,,,,,,,,,,,
,,117764.5653,-71.35989491,116955.5635,2219.866899,117406.8769,18.13897048,,,,,,,,,,,,,,
,,118360.163,-1639.012167,,,,,,,,,,,,,,,,,,
