1027.693956,7429.398392,1101.80605,7393.759365,963.8145903,7491.724092,966.5590293,7594.443671,1013.707762,7893.215878,980.4730268,7826.543381,931.7806344,8045.550113,1070.195686,8028.08707,939.5388004,8113.861669,971.9375066,8046.774992,961.1847935,7972.152953
1692.021206,9904.234152,1702.887515,9858.049788,1534.055243,10082.42064,1537.500747,10389.18252,1418.696462,10675.00884,1393.312052,10768.27431,1562.083046,10845.49871,1496.100168,10959.95735,1424.010821,10996.92623,1358.32221,11094.75314,1300.127138,11032.00173
2262.860168,13083.26977,2306.840637,13355.97669,2455.867024,13613.83373,2442.733147,14056.04678,2404.702314,14199.36564,2179.790169,14415.46347,2436.507821,14730.6513,2208.428011,14576.69336,2299.561956,14929.41981,2448.357856,14875.95728,2458.033254,14920.40255
3637.755325,17391.45456,3987.697391,17967.28865,3348.195606,18257.12606,3360.104666,18869.92582,4113.456403,19116.87613,3731.043327,19585.87855,3798.625558,19789.83349,3432.796094,19905.051,3571.142767,19759.37217,4110.081639,20071.81628,3562.037502,20029.41319
6106.32497,22807.00823,4537.969043,23271.2253,5854.010402,24366.90025,5456.462272,23627.32772,5325.872249,25868.61977,5639.013923,25973.38271,6482.187463,26028.48306,6192.07052,26535.54769,7317.952673,25756.36124,5894.495973,25604.49235,5327.868521,26567.54698
7452.531651,31447.7293,7686.466854,31729.76239,8938.775371,32817.30986,9523.771119,33663.71702,10047.65291,32725.54347,8902.056517,33785.26629,11042.96697,35588.87944,8980.129431,36069.5931,9505.208626,34655.1197,10517.96291,36242.98771,10095.42916,35580.33561
12909.25002,41756.72629,13490.60931,41349.44109,12673.29313,43348.86652,14822.66686,45109.04503,11915.78975,44773.51052,13682.8458,44408.33125,13922.7533,44733.9561,18779.29516,47365.76015,13321.62942,48104.85864,16381.52429,46085.79559,14860.30011,47147.21817
21157.9825,53377.10982,22008.61991,53566.77758,22114.3677,54535.11001,23859.54574,55522.83745,26892.31837,60073.32912,26496.76193,60635.27259,30163.55256,60569.92031,20890.08031,58447.30888,28520.18514,58522.24253,25077.35185,66454.11277,32070.43822,59834.34895
31574.48097,65101.59171,32169.94672,68849.44936,33803.60908,68839.80612,35288.84477,71077.81493,39376.85713,76844.78168,42217.11643,76441.1936,38797.06929,68291.44516,53948.92018,75423.76656,55967.3595,72289.90519,47753.8159,69763.9836,45657.9996,82971.84311
48534.42774,83163.4169,48133.05267,83009.06294,54026.11566,84869.46143,54194.12436,84815.88417,56039.95355,89023.4344,58665.81919,80076.25505,63066.39896,92562.53106,63486.4815,74869.97442,58304.87642,91239.34808,61367.4197,94155.19721,60559.57712,75954.45812
69204.54939,95282.74037,75798.63498,95018.93451,78986.53744,96533.37289,80788.10601,93095.07426,116036.2785,89992.21138,83650.60361,90950.5372,87778.08596,83093.2949,86848.0561,85097.96208,78648.44884,94600.31465,156506.5616,109518.2127,92623.18137,97135.41296
93825.05659,104018.779,104445.3703,101461.1829,111618.8135,103556.8105,111687.7986,97116.25215,146203.5049,84592.77738,125692.5685,94843.05194,150013.4046,88857.33228,120045.0365,87371.18608,121441.694,122071.8868,182562.5513,51980.38883,135621.0601,119512.9912
127803.4458,106922.2503,135783.5861,101988.3802,144987.9024,92337.05168,133920.643,87955.30182,171284.1983,80477.29421,149457.5852,86446.2886,188207.8526,58446.65905,140102.2216,84093.33522,154492.8224,65687.34379,189228.1506,39391.92968,166377.3134,87158.32946
151083.2475,110493.9719,169998.062,89940.82712,166646.2761,90686.44669,163865.3287,89319.70494,186528.3973,61030.80979,167501.3343,67764.61341,196988.9768,44729.09989,186438.7615,55152.00434,160653.8451,54160.2004,193948.8965,29237.03086,184291.9105,52008.38612
189965.3818,105120.1061,191840.3801,86407.52746,190053.3451,75655.936,185862.2783,65989.48327,196657.7085,47262.26621,188352.4044,58512.80135,201191.8931,33942.98894,192381.6166,42714.26339,184268.2976,52846.63947,196357.6577,21151.71566,192097.2608,40999.47996
215506.903,94416.40199,209768.3948,74535.70057,203341.6764,61645.8945,198322.9968,53090.27782,203598.7993,36900.1084,197695.5921,43472.81104,205094.6619,25873.20107,198759.8129,32313.99963,192034.0208,41710.15711,198310.8792,15422.46777,196395.6722,29770.57921
236613.5699,82191.52749,224630.313,60499.24356,214324.7203,47988.97777,206466.925,41610.374,207163.1857,27928.91953,203353.2952,33381.97062,207943.2254,16467.19853,202006.5873,24109.40262,197515.1029,29676.27016,198595.7816,11076.03132,198143.3292,21937.31258
253878.5166,68487.26084,233236.4241,48539.75335,220194.8819,39047.712,211501.3383,31401.40644,210799.5316,21673.81357,205859.817,25003.43909,206442.6185,14193.79777,204451.9347,16686.88112,199437.3191,21262.81988,200418.0526,8078.402144,198111.0452,16579.14281
265744.387,55186.09397,242092.5552,37470.22536,226873.9384,27890.79443,213970.435,21976.00804,212179.6767,14538.11779,206938.3081,17824.08959,209350.9729,10931.72802,205435.6585,12653.38844,202284.1344,16701.96809,198579.686,4258.514741,198951.0378,12128.39136
274177.874,42206.13931,246272.9867,27639.06539,228293.0569,20425.86847,216814.5261,16011.87036,211419.4558,10696.5449,209160.4169,14137.20816,206613.8716,5537.062016,204289.702,5866.062123,200696.3432,10510.95574,199278.707,3256.504717,201188.2603,6119.493468
280948.0464,30734.1274,248074.9339,20237.77469,231161.5697,15348.0105,216602.4128,13461.78928,215386.754,6742.793957,210271.7585,10277.5558,208564.3638,3189.684838,203774.7878,7130.108512,202464.1999,7399.92054,199843.4711,3205.288359,193884.2208,4071.715273
279274.1515,25431.38768,250972.0346,8368.162242,231968.5934,9644.342187,217640.3067,8288.020071,213987.802,2484.180223,209445.1642,4181.47907,207781.0465,796.7398532,206024.0544,1933.573128,200365.4115,3266.1662,198092.4144,-213.8771382,200603.024,-2656.483472
